,Product,Rating,Feature,Brand,Generation,RAM,Processor,Price
602,ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 ...,4.2,Intel Core i9 Processor (12th Gen)32 GB DDR5 RAM64 bit Windows 11 Operating System2 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,ASUS,12th Gen,8,i9,"3,31,990"
603,DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) ...,4.6,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Premium Support,DELL,12th Gen,16,i7,"1,16,490"
604,HP Ryzen 3 Hexa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-E...,4.2,AMD Ryzen 3 Hexa Core Processor (4th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,HP,4th Gen,8,i3,"64,590"
605,DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15...,3.9,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Premium Support,DELL,12th Gen,16,i7,"1,37,990"
606,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",RedmiBook,11th Gen,8,i5,"39,990"
607,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,8,i9,"1,96,990"
608,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 Thin and Light L...,4.1,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,DELL,11th Gen,8,i5,"55,690"
609,Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,4.2,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite�Warranty�+ 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,Lenovo,11th Gen,16,i7,"1,09,990"
610,Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i5,"38,705"
611,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i7,"85,990"
612,ASUS Core i7 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L703TS Thin and Light Laptop,4.2,Intel Core i7 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,ASUS,11th Gen,8,i7,"79,990"
613,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,4.2,AMD Ryzen 9 Octa Core Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home and Student 2019 included1 Year onsite Warranty,ASUS,9th Gen,8,i9,"1,30,500"
614,ASUS ROG Zephyrus Duo 16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (32 GB/2 TB SSD/Windows ...,4.2,AMD Ryzen 9 Octa Core Processor32 GB DDR5 RAM64 bit Windows 11 Operating System2 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,ASUS,11th Gen,8,i9,"3,61,990"
615,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Touchscreen DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,8,i9,"2,11,990"
616,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i3,"35,590"
617,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,50,990"
618,DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,4.4,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD38.1 cm (15 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,DELL,10th Gen,4,i3,"39,890"
619,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,3.7,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display2 Year On-Site Warranty,MSI,12th Gen,16,i7,"1,39,990"
620,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.5,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,Lenovo,11th Gen,8,i7,"73,490"
621,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,94,990"
622,MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,4.5,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",MSI,10th Gen,16,i7,"99,990"
623,HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Light Lap...,4.5,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Smart, HP BIOS Recovery, HP Support Assistant, Dropbox1 Year Onsite Warranty",HP,11th Gen,16,i5,"66,700"
624,DELL Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3500 Thin and Light Laptop,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty,DELL,11th Gen,8,i5,"68,990"
625,DELL Allienware Core i9 11th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3...,4.2,Intel Core i9 Processor (11th Gen)32 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Premium Support Plus (Includes ADP),DELL,11th Gen,32,i9,"4,34,830"
626,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,Lenovo,11th Gen,8,i3,"36,990"
627,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,Lenovo,11th Gen,8,i3,"39,990"
628,ALIENWARE Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 wit...,4.6,"NVIDIA GeForce RTX 2080 with Max-Q15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",ALIENWARE,10th Gen,32,i9,"3,45,390"
629,HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,HP,12th Gen,16,i7,"1,05,822"
630,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",RedmiBook,11th Gen,8,i5,"39,990"
631,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,8,i9,"1,96,990"
632,Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Ch...,3.6,Intel Celeron Dual Core Processor4 GB LPDDR4X RAM64 bit Chrome Operating System29.46 cm (11.6 inch) Touchscreen Display1 Year Onsite�Warranty,Lenovo,11th Gen,4,i4,"28,490"
633,Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 T...,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,Lenovo,11th Gen,16,i5,"66,990"
634,acer Nitro 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,3.5,"Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, NitroSense1 Year International Travelers Warranty (ITW)",acer,12th Gen,8,i5,"86,999"
635,ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BR312TS Thin and Light Laptop,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20191 Year Onsite Warranty,ASUS,11th Gen,8,i3,"36,990"
636,Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i5,"38,705"
637,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i7,"85,990"
638,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,3.7,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD29.46 cm (11.6 Inch) DisplayOffice Home and Student 20211 Year Onsite�Warranty,Lenovo,11th Gen,4,i4,"23,250"
639,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,DELL,11th Gen,8,i3,"42,390"
640,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i3,"35,590"
641,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,50,990"
642,Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05U2a Thin and Light ...,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,Lenovo,11th Gen,8,i5,"58,990"
643,ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,4.8,First Ever ScreenpadNVIDIA GeForce GTX 1050 TiIntel Core i7 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,ASUS,8th Gen,16,i7,"1,10,990"
644,acer Predator Helios 300 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,4.6,"NVIDIA Geforce GTX 1050 Ti for Desktop Level PerformanceOptimized Dolby Audio Premium Sound Enhancement128 GB SSD Capacity for Reduced Boot Up Time and in Game LoadingDual Fan Cooling with Metal AeroBlade for Interuption Free GamingFineTip Backlit Keyboard with Independent Standard Numeric KeypadIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Portal, Acer Quick Access, Acer Configuration Manager1 Year International Travelers Warranty (ITW)",acer,8th Gen,8,i5,"74,590"
645,DELL Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,4.7,"NVIDIA RTX 3050 Graphics upto 90W TGP15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)Alienware Command CenterAMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service",DELL,11th Gen,8,i5,"71,990"
646,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,94,990"
647,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Years Onsite�Warranty,Lenovo,11th Gen,8,i5,"44,990"
648,Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office 2019 Home & Student3 Years Warranty + 1 Year Premium Care + 1 Year ADP,Lenovo,11th Gen,16,i5,"84,990"
649,ASUS Zenbook S 13 OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX701WS Thi...,4.2,AMD Ryzen 7 Octa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,ASUS,11th Gen,16,i7,"1,19,990"
650,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,Lenovo,11th Gen,8,i3,"36,990"
651,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,Lenovo,11th Gen,8,i3,"39,990"
652,MSI Creator 15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 207...,4.2,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayNahimic 3, Cooler Boost, Trinity+, Creator Center, True Color 3.02 Years Carry In Warranty",MSI,10th Gen,32,i7,"2,14,990"
653,MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Warranty Term,MSI,11th Gen,8,i3,"48,790"
654,DELL Vostro Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light La...,4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service,DELL,11th Gen,16,i7,"76,000"
655,ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core AMD R9-5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphi...,5.0,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,ASUS,11th Gen,8,i9,"2,24,990"
656,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",RedmiBook,11th Gen,8,i5,"39,990"
657,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,4.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,8,i9,"1,96,990"
658,Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.1,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,Infinix,11th Gen,8,i3,"49,990"
659,ASUS ROG Flow Z13 (2022) Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,4.2,Intel Core i7 Processor (12th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD34.04 cm (13.4 Inch) Touchscreen Display1 Year Onsite Warranty,ASUS,12th Gen,8,i7,"1,64,990"
660,Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i5,"38,705"
661,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i7,"85,990"
662,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,3.9,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,HP,11th Gen,8,i3,"31,490"
663,DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop,4.2,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,DELL,12th Gen,8,i3,"48,077"
664,ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home...,4.6,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,54,990"
665,ASUS Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,4.6,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayMy Asus, Splendid, Tru2Life1 Year Onsite Warranty",ASUS,10th Gen,32,i7,"2,24,990"
666,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,Lenovo,11th Gen,8,i3,"35,590"
667,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,ASUS,11th Gen,16,i9,"1,50,990"
668,ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Lapto...,3.9,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplaySplendid, Tru2Life, My Asus1 Year Onsite Warranty",ASUS,10th Gen,8,i5,"44,990"
669,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,4.4,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,ASUS,10th Gen,8,i5,"65,990"
670,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.5,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,Lenovo,11th Gen,8,i7,"73,490"
